conf,size,kind,ctx,n,react_1,min_per,held24,far|0.5atr,far|1atr,far|gap,ce|0.5atr,ce|1atr,ext|1atr,ext|2R,ext-0.25atr|1atr,best_exit,best_exit_minEV,best_exit_EV
C,0.5,оба,свежий≤24ч,259,48.64864864864865,42.1875,49.42084942084942,-0.02871555739412427,-0.07936793590450768,0.012823988039572784,-0.0946793311528941,-0.11956799892120705,-0.0975847221022097,0.02968703635668809,-0.002201108114150674,far|0.5atr,-0.08308607101400767,-0.02871555739412427
C,0.5,оба,не выходные,274,48.54014598540146,44.881889763779526,50.0,-0.029504278926929042,-0.07670518972929334,-0.002930902482941454,-0.17726542406419468,-0.1950539036687061,-0.11925674943076411,-0.019263060038605555,-0.03818262808922516,far|gap,-0.04999222807213267,-0.002930902482941454
C,0.5,оба,заход<50%,219,52.96803652968036,50.0,54.794520547945204,-0.0516159190604102,-0.03659963495055631,0.01248584468807904,-0.0660090025114304,-0.026514664339521276,-0.07981303254525887,-0.04163205816178237,0.02892938112308281,far|gap,-0.05734532356598511,0.01248584468807904
C,0.5,оба,объём≥1.5x,252,50.0,48.30508474576271,52.38095238095239,-0.05100812884112411,-0.07553879900117137,-0.003437777023956395,-0.16374836385975483,-0.21571158556230946,-0.13769516467249532,-0.04045494106201233,-0.029789195132552116,far|gap,-0.05740995454707865,-0.003437777023956395
C,0.5,оба,сессия Asia,106,43.39622641509434,36.17021276595745,44.339622641509436,-0.07584845666340614,-0.18145729464961394,-0.10582367297383474,-0.14579756890723924,-0.14885594796905477,-0.22866043683330878,-0.18113950452112154,-0.06648365070906812,far|0.5atr,-0.1150149025974431,-0.07584845666340614
C,0.5,оба,сессия NY,122,50.81967213114754,48.148148148148145,54.91803278688525,-0.05786299473599142,-0.04277200452876188,0.045763413307585356,-0.23876714788355338,-0.22422278501444096,0.012071312716109135,0.08627264321017443,-0.005162885143886931,far|gap,-0.06441421249093102,0.045763413307585356
C,0.5,bull,—,169,51.4792899408284,46.51162790697674,48.5207100591716,-0.08242268413682607,-0.03146032116388192,-0.0002058040530972407,-0.21056904855913056,-0.029188998209216475,0.14161305433162516,0.056336892611547326,0.054431489741140336,ext-0.25atr|1atr,-0.0565640356010199,0.054431489741140336
C,0.5,bull,тренд,149,51.67785234899329,43.24324324324324,46.97986577181208,-0.09856022829237704,-0.04819343010789407,-0.030978833342181752,-0.1821180051480555,0.02402969539266693,0.19645718218550803,0.07427582279097827,0.06891084581946974,ext-0.25atr|1atr,-0.10701635382808318,0.06891084581946974
C,0.5,bull,EMA200,122,54.91803278688525,46.666666666666664,53.278688524590166,-0.00576101666090679,0.01580953314299399,0.05352619905202943,-0.10549742262722492,0.0527858763102613,0.2744283027556087,0.1463963474041498,0.11238942729453257,ext-0.25atr|1atr,-0.02465196171033951,0.11238942729453257
C,0.5,bull,свежий≤24ч,129,49.6124031007752,33.33333333333333,47.286821705426355,-0.10111352703435604,-0.0824622097432843,-0.04091313566468111,-0.18482725396069502,-0.023022293933125337,0.1026156725038601,0.042637881127227245,0.004055881904536826,far|0.5atr,-0.25033412134911315,-0.10111352703435604
C,0.5,bull,не выходные,135,51.11111111111111,47.540983606557376,48.148148148148145,-0.08807544323793866,-0.044552026992626,-0.02968464964656132,-0.26404237623721877,-0.08146000174379105,0.07158287629018029,0.004508066228813649,0.03333955204025905,ext-0.25atr|1atr,-0.05628716915106024,0.03333955204025905
C,0.5,bull,заход<50%,99,53.535353535353536,48.0,50.505050505050505,-0.10175971367064264,-0.05347484692059331,-0.018634955957240476,-0.17832022443967396,-0.000545482716898785,0.11670723536855772,0.037360173164902054,0.07388480994736847,ext-0.25atr|1atr,-0.10416960478784155,0.07388480994736847
C,0.5,bull,объём≥1.5x,116,53.44827586206896,50.0,50.86206896551724,-0.06852510925506314,-0.020185767576661805,-0.004621476752932888,-0.2267439413630467,-0.07334212968912283,0.16513758962614664,0.07460441250728124,0.0784302931658198,ext-0.25atr|1atr,-0.0017062433641077813,0.0784302931658198
C,0.5,bear,—,174,45.40229885057471,40.816326530612244,50.57471264367817,0.001941388221638378,-0.13419900462026393,-0.003266060354606351,-0.09903334442225052,-0.3089026392808571,-0.35986629220363314,-0.07927471706231438,-0.10911558831887216,far|0.5atr,-0.06159195969339958,0.001941388221638378
C,0.5,bear,тренд,151,43.04635761589404,34.21052631578947,50.331125827814574,-0.011615298263683951,-0.19184872180656334,-0.06183208239589741,-0.08714573185157812,-0.324611018136004,-0.36898872426604745,-0.09219715133268862,-0.1917132558557272,far|0.5atr,-0.08537184296264175,-0.011615298263683951
C,0.5,bear,EMA200,114,42.98245614035088,40.0,51.75438596491229,0.0003396641564189867,-0.18561034427822248,-0.06505506172357324,-0.11114604801874309,-0.32669955191562244,-0.308917995729421,-0.15853376661738336,-0.18391669409027286,far|0.5atr,-0.024928648464588973,0.0003396641564189867
C,0.5,bear,свежий≤24ч,130,47.69230769230769,44.06779661016949,51.53846153846153,0.04312550478733646,-0.07629746417218322,0.06614774925379396,-0.004531408345093193,-0.21611370390928877,-0.29624511367284817,0.016835813468999275,-0.008409967440386745,far|gap,0.03757978660278267,0.06614774925379396
C,0.5,bear,не выходные,139,46.043165467625904,42.42424242424242,51.798561151079134,0.02738138425282851,-0.10793308159584077,0.023052952675969948,-0.09304073519037714,-0.3053068084781825,-0.30460458736117774,-0.04235012511847314,-0.1076466159847674,far|0.5atr,0.002820168424513547,0.02738138425282851
C,0.5,bear,заход<50%,120,52.5,44.44444444444444,58.333333333333336,-0.010247288506968455,-0.022677585075275803,0.03816050522046765,0.026647755579370543,-0.0479392391781848,-0.2419422535741577,-0.10680064900629702,-0.008158847656952928,ce|0.5atr,-0.06475674544318491,0.026647755579370543
C,0.5,bear,объём≥1.5x,136,47.05882352941176,38.23529411764706,53.67647058823529,-0.036067174958646676,-0.122751678745606,-0.002428150784535278,-0.11062522760697889,-0.3357694102911908,-0.39599369039780763,-0.13859380145935093,-0.12209405279881054,far|0.5atr,-0.11722951579625654,-0.036067174958646676
C,0.5,bear,сессия NY,70,48.57142857142857,47.05882352941176,55.714285714285715,-0.08404946396898028,-0.10321340137713636,0.0352411105102479,-0.17806494414292798,-0.25800874710476546,-0.215943024357244,0.026636462266210623,-0.07168767633597342,far|gap,-0.1253706074684339,0.0352411105102479
C,0.75,оба,—,217,57.6036866359447,51.578947368421055,60.82949308755761,0.004188788627527311,0.03122402756802399,0.07747837327704986,-0.07150736054009602,-0.0064390356145935124,0.07346301550421026,0.120920361760097,0.09549603405154265,far|gap,-0.06993849309158133,0.07747837327704986
C,0.75,оба,тренд,193,55.95854922279793,50.588235294117645,60.62176165803109,-0.00216196597311682,-0.021138449496196424,0.026367001419544206,-0.04470230924492442,-0.004463005806729246,0.07425340099285724,0.12487744190547403,0.04184590207638813,far|0.5atr,-0.10065089298175539,-0.00216196597311682
C,0.75,оба,EMA200,153,58.16993464052288,53.333333333333336,64.05228758169935,0.052109216826678656,0.029102126203671603,0.09179835487963804,0.013385827210425458,0.04386086685871939,0.1761382682685921,0.18971996695440918,0.054782079158904734,far|gap,-0.018683611501062677,0.09179835487963804
C,0.75,оба,свежий≤24ч,159,59.11949685534591,50.0,61.63522012578616,0.009470128721061951,0.056973988359976316,0.09185953560561207,-0.032144206849037515,0.07762342534873397,0.12095061270558796,0.15249234586798657,0.16147896177566776,ext-0.25atr|1atr,-0.04720059097704599,0.16147896177566776
C,0.75,оба,не выходные,180,57.22222222222222,51.19047619047619,60.0,0.007324290368420705,0.03338929815306722,0.05654862728806024,-0.11319807882650951,-0.038739651516093924,0.0740585294412098,0.08438665961932401,0.07930081825351186,far|gap,-0.08337832716762154,0.05654862728806024
C,0.75,оба,заход<50%,152,59.86842105263158,55.38461538461539,63.81578947368421,-0.017219880203282457,0.030081701111138587,0.06587548666122642,0.05795338597863696,0.10036029479174577,0.024404843616206737,0.11337699177228806,0.13130207148605044,ce|0.5atr,-0.03783436907182647,0.05795338597863696
C,0.75,оба,объём≥1.5x,188,55.85106382978723,52.32558139534884,60.1063829787234,-0.007013878175729404,-0.010015466540970746,0.043833228502246684,-0.11168825455080027,-0.11248695151438243,-0.01902195481388429,0.03861884444856051,0.018459021513179127,far|gap,-0.05579258487988878,0.043833228502246684
C,0.75,оба,сессия Asia,67,53.73134328358209,40.625,52.23880597014925,-0.04826308935170901,-0.03568546931071034,-0.04827516443573676,-0.04108281893800306,0.13363026294065505,0.005496819705966266,-0.0105771906491427,0.13939170514989546,far|0.5atr,-0.12150711927416968,-0.04826308935170901
C,0.75,оба,сессия NY,81,59.25925925925925,52.17391304347826,66.66666666666666,-0.013662369138719866,0.06795912357962992,0.12360320683160675,-0.17660138535449718,-0.09420638180389149,0.15296151329840646,0.1501438667487226,0.09496390914849526,far|gap,0.07675078717824849,0.12360320683160675
C,0.75,bull,—,113,60.17699115044248,51.515151515151516,57.52212389380531,-0.01090074486124228,0.0707003133727902,0.09615302863578071,-0.12486551606458579,0.07509479461229379,0.3313999569004412,0.21991255961213327,0.22744816265595735,ext-0.25atr|1atr,-0.0025878076096415496,0.22744816265595735
C,0.75,bull,тренд,102,59.80392156862745,48.275862068965516,56.86274509803921,-0.009856312639598587,0.03747456784533863,0.06611975692831741,-0.048374586041601005,0.15973192712720122,0.39753042176116216,0.24950617104234946,0.2211299191360909,ext|1atr,-0.08338263481224707,0.39753042176116216
C,0.75,bull,EMA200,82,64.63414634146342,50.0,63.41463414634146,0.09436360418429675,0.13788381360188243,0.1773709793693151,0.06263204862761691,0.26228987980293234,0.5314318651730693,0.3730616658073661,0.2861056553982562,far|0.5atr,-0.04997806153506836,0.09436360418429675
C,0.75,bull,свежий≤24ч,86,59.30232558139535,37.5,56.97674418604651,-0.024138508748388184,0.04102136572189997,0.06588332360704538,-0.08634099072254726,0.1293226250869468,0.3619407561218541,0.24846667574818507,0.21961923821086596,ext|2R,-0.1637931976485806,0.24846667574818507
C,0.75,bull,не выходные,96,60.416666666666664,51.162790697674424,56.25,-0.007521579823550346,0.07804855648518298,0.0745001120486365,-0.16899312728423718,0.06172810540268131,0.2922492465606233,0.1829522285023025,0.2377591648815208,ext|1atr,0.03323402418140847,0.2922492465606233
C,0.75,bull,заход<50%,71,60.56338028169014,50.0,57.74647887323944,-0.05189433011110679,0.021270037650287434,0.04832360754464066,-0.02476288463788764,0.16460027918876755,0.27352168378649405,0.20109972064261428,0.25963741211417674,ext-0.25atr|1atr,-0.016815224844076788,0.25963741211417674
C,0.75,bull,объём≥1.5x,93,58.06451612903226,51.21951219512195,55.91397849462365,-0.008957897703362472,0.019936520449129688,0.046453287889593624,-0.16922514148118756,-0.04264151457194298,0.25327493733239104,0.15085507785341543,0.140362700635269,ext-0.25atr|1atr,-0.041664279608301734,0.140362700635269
C,0.75,bear,—,104,54.807692307692314,50.0,64.42307692307693,0.020584147129748098,-0.011668475277539371,0.05718764197381344,-0.013441132469327653,-0.09516702733208852,-0.20679539197438676,0.013361531401634494,-0.04787502875902336,far|0.5atr,-0.029763011599672626,0.020584147129748098
C,0.75,bear,тренд,91,51.64835164835166,40.909090909090914,64.83516483516483,0.006462466554148483,-0.0868365568460489,-0.018191032227652087,-0.040622001693061564,-0.18690182017776316,-0.28810106184634177,-0.014816298445749047,-0.15910980935316885,far|0.5atr,-0.025378043140326656,0.006462466554148483
C,0.75,bear,EMA200,71,50.70422535211267,41.66666666666667,64.7887323943662,0.0033083750897112936,-0.09653306205905077,-0.007032000164777662,-0.04359908614375327,-0.20889270526244125,-0.23420081548024074,-0.02202678383351284,-0.21238036100485336,far|0.5atr,-0.007940806805157281,0.0033083750897112936
C,0.75,bear,свежий≤24ч,73,58.9041095890411,55.88235294117647,67.12328767123287,0.049063866013838865,0.0757674890020937,0.12246164837104678,0.03273926680234736,0.01573001721143691,-0.16295558364782137,0.039426696968026594,0.09298493748214656,far|0.5atr,0.03534102052296749,0.049063866013838865
C,0.75,bear,не выходные,84,53.57142857142857,47.368421052631575,64.28571428571429,0.024290999159244778,-0.017649854226493615,0.03603264470454445,-0.04923790132618754,-0.15391000700834834,-0.1753022901238342,-0.028259704818365664,-0.10179443503564119,far|0.5atr,-0.028733200782782742,0.024290999159244778
C,0.75,bear,заход<50%,81,59.25925925925925,47.61904761904761,69.1358024691358,0.013173773419625263,0.037805504885464886,0.08126046712144354,0.1304577713338623,0.04405117266596126,-0.1939568311009586,0.03648422942916261,0.01881060007127309,ce|0.5atr,0.10765742299087253,0.1304577713338623
C,0.75,bear,объём≥1.5x,95,53.68421052631579,43.47826086956522,64.21052631578948,-0.005110785374993886,-0.039336885383911176,0.041268328259896535,-0.055388720027518136,-0.18083033604945767,-0.28558628080971177,-0.0712545208846133,-0.10087826436423515,far|0.5atr,-0.042332099958477455,-0.005110785374993886
C,1.0,оба,—,131,62.59541984732825,57.971014492753625,62.59541984732825,0.06413878520574696,0.04882774689134764,0.0935009309775266,0.0009961818072933204,0.06902730909346243,0.12498135042112883,0.1283726812980692,0.19528384710521537,far|gap,-0.009235608504260176,0.0935009309775266
C,1.0,оба,тренд,118,61.86440677966102,58.06451612903226,63.559322033898304,0.0715888489346081,0.01643917703803175,0.04750108050717204,0.034540923635018574,0.08938798660032775,0.1453787023121944,0.14336804797855351,0.17065162398004383,ext-0.25atr|1atr,0.003030648615954905,0.17065162398004383
C,1.0,оба,EMA200,94,62.76595744680851,59.09090909090909,65.95744680851064,0.12778343196611605,0.04202391476242836,0.0764287908473693,0.0856078757858754,0.09340216739271505,0.1968179250251937,0.18886011339382322,0.12268925151288362,far|0.5atr,0.11169156482161818,0.12778343196611605
C,1.0,оба,свежий≤24ч,96,64.58333333333334,50.0,64.58333333333334,0.05973166355993089,0.08577729750207808,0.10781742493222653,-0.0017126332410305539,0.15475666311531425,0.17160624812474154,0.13876081128362922,0.25718597789069625,ext-0.25atr|1atr,0.025426162392386,0.25718597789069625
C,1.0,оба,не выходные,112,60.71428571428571,56.666666666666664,60.71428571428571,0.04820088834514972,0.0258851273192513,0.05403521274401483,-0.06767236117782842,-0.0052701516356932045,0.09755645386311437,0.022399973058839655,0.13308275672048647,far|gap,-0.05203965895332815,0.05403521274401483
C,1.0,оба,заход<50%,93,65.59139784946237,64.0,67.74193548387096,0.0319631928832198,0.05847662474931154,0.0959722137413585,0.122536437344415,0.2117982566810431,0.11134497324844987,0.1769039696409566,0.27932985587424414,ce|0.5atr,0.07207741724384613,0.122536437344415
C,1.0,оба,объём≥1.5x,119,60.50420168067227,56.92307692307692,61.34453781512605,0.04445220307491863,0.005781281706327795,0.0387494766889885,-0.016896879935332176,0.004939254779386091,0.057406127040648285,0.07551999052043647,0.11813359970826393,far|gap,-0.03232210826445544,0.0387494766889885
C,1.0,bull,—,75,62.66666666666667,57.14285714285714,57.333333333333336,0.03378680541677121,0.03881596011413491,0.06234381467125114,-0.10900222708802511,0.12118939594569979,0.3891783098465036,0.2343124639422336,0.30861495835792435,ext|1atr,0.24127620363779867,0.3891783098465036
C,1.0,bull,тренд,71,63.38028169014085,55.55555555555556,57.74647887323944,0.05219506249692229,0.04319427791601822,0.05614984829690389,-0.0509147493399503,0.18118816034000126,0.42791459565491285,0.2700735088499504,0.3171639383247832,ext|1atr,0.1487210356837694,0.42791459565491285
C,1.0,bull,не выходные,66,62.121212121212125,56.25,56.060606060606055,0.037297216139700926,0.03169510692904749,0.036813323395890135,-0.15148157711529703,0.07443362407158469,0.302267187733363,0.1422632859859837,0.28273361832116467,ext|1atr,0.13152654652955068,0.302267187733363
C,1.0,bull,объём≥1.5x,66,59.09090909090909,53.125,54.54545454545454,0.008677367648649108,-0.035100247945392654,-0.0334623853147981,-0.15230845092600315,0.037737888500486275,0.3421721192444295,0.18941669395816935,0.19965862610523524,ext|1atr,0.13872658004311886,0.3421721192444295
CH,0.5,оба,—,548,53.83211678832117,53.21100917431193,56.75182481751825,-0.005490889062037848,-0.06392212158484338,-0.024551040801903748,-0.03709110176764137,-0.04488371471720131,0.009292653872047307,0.014754168072931749,-0.026501359940830395,far|0.5atr,-0.014666746826581693,-0.005490889062037848
CH,0.5,оба,тренд,477,54.29769392033543,52.406417112299465,56.18448637316562,-0.01003721974575498,-0.06885442030473843,-0.045236651349653295,-0.038249206390429065,-0.05217039466870459,0.003007475713788547,0.008038765304130247,-0.02771492007313734,far|0.5atr,-0.037506528890577547,-0.01003721974575498
CH,0.5,оба,EMA200,388,54.63917525773196,50.993377483443716,58.50515463917526,0.011183311062737426,-0.06385835264734831,-0.024849688123170822,-0.014992165572651765,-0.054897123087735436,0.049751303445449695,0.04251822279178088,0.0022516979390866535,far|0.5atr,-0.026001806163716598,0.011183311062737426
CH,0.5,оба,свежий≤24ч,397,54.40806045340051,51.9607843137255,56.42317380352645,0.005695960438041708,-0.04839043313836073,0.00689533784368708,-0.007157524996406305,-0.025705682898156338,0.08018027309607205,0.05171216055311503,0.012955903536073708,ext|1atr,-0.0077973097503740265,0.08018027309607205
CH,0.5,оба,не выходные,440,53.40909090909091,52.75590551181102,55.45454545454545,-0.01350114448498838,-0.06924282583762836,-0.05121102294188513,-0.06870122498409684,-0.07029671057467442,-0.049153110627629136,-0.037249197539774785,-0.05621599259033409,far|0.5atr,-0.025235052803023943,-0.01350114448498838
CH,0.5,оба,заход<50%,415,56.62650602409639,56.09756097560976,60.48192771084337,-0.010606984926927248,-0.03773437942943198,-0.021417008466338833,-0.04448317438291119,-0.013256486800142693,0.07275428592322948,0.05127881431652649,0.00042688702763914546,ext|1atr,0.01660101290342319,0.07275428592322948
CH,0.5,оба,объём≥1.5x,401,55.61097256857855,53.278688524590166,58.35411471321695,-0.018938066501728513,-0.049281172969415685,-0.04887010734316332,-0.05243812214513591,-0.03399464599440252,0.03443731212668406,0.04358935918612796,-0.007183139808531117,ext|1atr,0.0069580969910704015,0.03443731212668406
CH,0.5,оба,сессия Asia,169,49.70414201183432,43.66197183098591,53.84615384615385,-0.035236738004084805,-0.1049340278688232,-0.07102876872600326,-0.08895778327651453,-0.12485777616954442,-0.09626609527899982,-0.08584864721250053,-0.07725748968537988,far|0.5atr,-0.05091550930260704,-0.035236738004084805
CH,0.5,оба,сессия NY,188,59.04255319148937,55.769230769230774,63.297872340425535,0.02003889738524897,0.014786452929772511,0.019151956676153877,0.017960274776739442,0.054675082415496234,0.09074882113510482,0.057949026257149885,0.06048822583124777,ext-0.25atr|1atr,-0.014622213750385676,0.06048822583124777
CH,0.5,bull,—,280,57.49999999999999,51.89873417721519,58.214285714285715,-0.012584760768283,-0.014866427882264022,0.0026656273575018843,-0.035948155278550636,0.056825195829687265,0.02063822463433496,-0.046620243819484125,0.036565617970767225,ce|1atr,0.0009889830801223527,0.056825195829687265
CH,0.5,bull,тренд,245,58.36734693877551,50.72463768115942,57.55102040816327,-0.01006165755785742,-0.018074596521862378,-0.008274825676522846,-0.028850825050430344,0.057272829763687146,0.04766138867280153,-0.013248063386707594,0.05269172727276786,far|0.5atr,-0.06319186557472019,-0.01006165755785742
